"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel"
4,2,4,4,"true","true",32,32,6.22529147007401e-09
2,1,16,4,"true","true",128,8,1.74369273300509e-09
12,4,4,4,"true","true",256,8,2.085301812939e-10
4,2,1,2,"true","true",32,32,3.6631075035959e-09
10,5,16,2,"true","false",64,2,7.72067745248819e-10
10,5,1,2,"true","false",256,8,1.4318446912762e-10
8,4,1,4,"true","false",32,1,1.95946541151948e-10
8,4,8,4,"true","false",128,8,5.99084325558491e-10
2,1,16,4,"true","true",256,2,1.14402386109016e-09
9,3,2,4,"true","true",1024,32,2.6462687472083e-10
8,4,1,4,"true","false",128,32,7.53908239650463e-10
6,6,16,4,"true","false",128,64,1.30950961857877e-08
4,1,16,2,"true","true",1024,512,5.60321252773005e-09
12,4,8,2,"true","false",128,4,3.04548514610569e-10
10,5,8,2,"true","false",64,32,3.71108906108018e-09
4,2,1,4,"true","false",512,32,2.94721525730784e-10
3,1,8,2,"true","false",128,2,5.49838186469038e-10
4,1,2,2,"true","false",1024,2,3.39719641175046e-10
1,1,1,2,"true","false",512,2,2.3141666734849e-10
18,6,1,2,"true","true",64,64,3.03248188897954e-09
5,5,8,4,"true","true",64,64,1.63274785963238e-08
24,6,8,4,"true","false",32,16,1.72658088794146e-09
4,2,4,2,"true","true",1024,1,4.13577514299135e-10
12,6,4,2,"true","false",512,128,1.38364055372712e-09
20,5,16,2,"true","true",512,32,6.70710517577962e-10
5,5,4,4,"true","true",512,1,4.36571151535119e-10
15,5,2,4,"true","false",1024,16,2.38326888741356e-10
4,4,2,4,"true","false",128,1,2.82359017972268e-10
12,3,16,4,"true","false",64,8,1.05572924971376e-09
6,3,8,2,"true","false",256,128,4.23795171992261e-09
10,5,1,2,"true","true",256,4,1.42475538199169e-10
4,4,2,4,"true","true",32,4,7.85099770219141e-10
20,5,4,2,"true","true",32,8,6.28436403918712e-10
15,5,2,4,"true","false",1024,128,5.67891746822277e-10
4,4,2,2,"true","false",32,16,2.86446822446392e-09
20,5,2,4,"true","false",1024,4,1.9018862189884e-10
12,3,4,4,"true","true",256,32,3.97191455321484e-10
15,5,4,2,"true","false",32,16,1.58026418978179e-09
2,2,8,2,"true","false",32,16,9.19773051801784e-09
4,4,16,4,"true","true",512,1,1.93195550337872e-09
10,5,8,2,"true","false",128,2,3.60893109224173e-10
18,6,1,2,"true","true",32,1,1.91102436371037e-10
6,2,1,4,"true","true",256,16,3.37028963760337e-10
24,6,2,4,"true","false",512,1,1.69027516707301e-10
3,1,2,4,"true","false",256,2,3.67520047350893e-10
9,3,1,2,"true","false",256,2,1.98117109228222e-10
1,1,16,4,"true","true",64,4,3.2155326095929e-09
8,2,16,2,"true","true",256,8,5.05854660263372e-10
15,5,4,2,"true","true",1024,4,2.3475049456242e-10
3,3,16,2,"true","true",64,1,1.52755240091595e-09
4,1,16,2,"true","true",256,128,5.39366891632456e-09
6,2,8,2,"true","false",1024,8,4.55088268196523e-10
4,2,1,4,"true","true",256,4,1.92608124703628e-10
18,6,4,2,"true","false",64,8,4.55461870436881e-10
24,6,2,4,"true","true",256,64,6.69031104740184e-10
6,3,1,2,"true","true",64,16,8.24456574637814e-10
15,5,4,2,"true","false",64,1,1.95999490443102e-10
16,4,4,4,"true","false",256,256,2.73700993880091e-09
12,6,8,4,"true","false",32,2,5.89791882015509e-10
10,5,16,2,"true","false",128,16,1.66830127029449e-09
10,5,4,2,"true","true",128,128,5.23248561663403e-09
12,6,4,4,"true","false",512,2,2.39875882639833e-10
5,5,2,2,"true","true",512,512,6.4148471201985e-09
3,3,8,2,"true","true",128,2,7.14962670001649e-10
6,2,1,4,"true","false",256,8,2.28894629747714e-10
6,3,2,2,"true","false",32,16,1.57543621078662e-09
2,1,1,4,"true","true",256,16,4.18364866230242e-10
4,1,2,4,"true","true",512,512,4.48835451665159e-09
12,6,1,2,"true","true",64,16,6.9973115035409e-10
5,5,4,4,"true","true",512,32,7.11046736968163e-10
8,2,16,2,"true","false",256,4,5.07760676887663e-10
4,4,8,2,"true","true",256,16,1.09348004888537e-09
12,6,1,2,"true","true",64,1,1.39853846630625e-10
10,5,1,2,"true","false",256,16,2.27203191277583e-10
8,2,1,4,"true","true",128,64,1.61543335048456e-09
18,6,4,4,"true","false",1024,2,2.300233262382e-10
6,6,2,4,"true","false",512,2,2.47697143624533e-10
3,3,1,4,"true","true",128,1,1.38227932925928e-10
4,4,8,4,"true","false",256,1,6.75105628192419e-10
12,3,16,2,"true","false",32,2,6.43785939395726e-10
10,5,8,2,"true","true",256,1,3.65223586038895e-10
16,4,1,2,"true","false",512,64,3.82058457407499e-10
12,6,8,4,"true","false",128,64,3.86777292698079e-09
5,5,4,2,"true","true",256,2,4.27089071512453e-10
6,2,1,4,"true","true",1024,1024,3.95811906482297e-09
8,2,8,4,"true","false",512,1,3.42249936313808e-10
24,6,2,4,"true","true",1024,128,4.11569072009406e-10
6,6,2,4,"true","true",64,1,2.64025609717205e-10
12,3,16,4,"true","false",64,64,6.93975564730298e-09
24,6,8,4,"true","true",512,512,5.64460355660011e-09
3,3,1,2,"true","true",1024,8,1.36548767259252e-10
4,4,2,4,"true","false",128,1,2.82359017972268e-10
12,4,16,2,"true","true",128,16,1.20158899924783e-09
9,3,8,4,"true","true",512,16,3.3102778030302e-10
12,4,2,4,"true","true",256,1,2.07670906259778e-10
3,3,16,2,"true","false",64,1,1.57590401549559e-09
8,2,1,2,"true","true",512,64,4.65028002083869e-10
18,6,4,2,"true","true",64,1,1.89619139416579e-10
8,4,4,4,"true","false",128,4,2.6334000601169e-10
1,1,16,2,"true","false",64,2,2.0149765916889e-09
2,1,1,4,"true","false",32,16,2.67741206638967e-09
3,1,4,2,"true","false",128,16,8.92919419563165e-10
12,3,8,2,"true","true",256,256,4.29402160395614e-09
12,4,1,2,"true","true",1024,512,1.86228939714642e-09
6,6,2,4,"true","false",256,16,4.06483065830106e-10
2,1,16,4,"true","true",1024,512,1.11041960740749e-08
1,1,2,4,"true","true",1024,1024,1.07320308038618e-08
2,2,8,2,"true","false",256,4,8.67815234853104e-10
6,2,16,4,"true","false",256,8,6.26176131745576e-10
2,2,1,4,"true","true",256,128,1.86707036033772e-09
18,6,2,4,"true","false",512,1,2.10314796093749e-10
1,1,2,4,"true","true",512,2,4.790226696735e-10
4,2,8,2,"true","true",1024,1024,1.06095539621434e-08
18,6,8,4,"true","true",64,64,5.3271472013533e-09
12,4,2,2,"true","false",32,16,1.67250594357321e-09
6,3,2,2,"true","false",512,256,1.71962392818144e-09
9,3,8,2,"true","false",128,32,1.41709013485561e-09
4,4,2,4,"true","false",32,1,3.75972648221302e-10
6,3,4,4,"true","false",256,4,2.90990196751012e-10
2,1,8,2,"true","false",512,16,6.86483425057645e-10
12,6,1,2,"true","false",1024,4,1.47764281062067e-10
24,6,16,2,"true","false",256,128,3.67439721648483e-09
12,3,16,2,"true","true",512,256,3.84601344961822e-09
2,1,16,2,"true","false",128,2,1.16363884571388e-09
1,1,16,4,"true","false",64,2,2.05496009428553e-09
20,5,8,2,"true","false",128,1,2.20176969839698e-10
12,4,16,2,"true","true",128,32,2.19644715381284e-09
6,3,8,2,"true","false",64,16,2.07617444558362e-09
1,1,1,2,"true","true",32,32,5.37812076121873e-09
4,4,8,2,"true","false",256,32,1.99377543409266e-09
15,5,4,2,"true","false",32,8,8.53455705395456e-10
4,4,16,4,"true","true",128,1,1.44169821736045e-09
8,4,2,4,"true","false",64,64,3.09785283028425e-09
4,2,16,2,"true","true",256,1,7.94809416682878e-10
8,4,4,4,"true","false",32,4,6.97175128743094e-10
2,1,1,4,"true","false",128,1,2.71532120307581e-10
10,5,1,2,"true","true",256,1,1.45323116247406e-10
6,3,1,2,"true","true",256,32,4.37595744126643e-10
2,1,16,4,"true","true",32,2,1.84447325121822e-09
3,1,1,2,"true","false",32,1,4.11021056778141e-10
3,3,16,4,"true","true",512,256,1.50902861422498e-08
2,2,8,4,"true","true",64,2,8.85063506078013e-10
3,3,2,2,"true","false",32,1,4.22663481555334e-10
2,2,8,2,"true","true",256,64,4.69556659719794e-09
2,1,1,2,"true","true",1024,32,2.53237653411345e-10
2,1,8,4,"true","false",512,2,7.11051699812806e-10
5,5,2,4,"true","false",1024,1,3.20477610353558e-10
12,3,2,4,"true","true",256,4,1.75294378051081e-10
12,4,4,4,"true","true",128,2,2.0944269151883e-10
4,2,8,4,"true","false",512,128,2.44485176520516e-09
4,2,2,2,"true","true",64,16,9.64997094547068e-10
3,3,1,4,"true","true",64,16,8.05706574074031e-10
12,4,1,2,"true","true",1024,1024,4.02449280022869e-09
18,6,2,4,"true","false",32,4,4.64500262564036e-10
2,2,8,4,"true","true",256,16,1.39636313792905e-09
12,6,2,2,"true","false",256,4,1.41263936580302e-10
1,1,2,2,"true","false",32,1,7.71817365262949e-10
1,1,16,2,"true","false",128,32,1.08041183636956e-08
6,6,16,4,"true","false",128,2,1.36674593972604e-09
1,1,16,2,"true","false",128,8,3.17302262691386e-09
1,1,2,4,"true","true",32,8,2.71791723005979e-09
5,5,8,2,"true","false",1024,256,4.6883522661339e-09
4,2,16,2,"true","true",32,16,7.60432409376596e-09
4,2,2,2,"true","false",32,16,1.85463705519981e-09
4,1,2,4,"true","false",128,2,3.03353919765463e-10
4,1,8,2,"true","true",128,1,4.42718612481563e-10
2,1,2,4,"true","true",512,4,2.66183868483489e-10
12,3,4,4,"true","true",64,16,7.25431236971765e-10
12,6,1,4,"true","false",1024,512,1.92886508851395e-09
4,4,8,2,"true","false",128,2,6.85142534340877e-10
3,3,2,4,"true","true",32,1,4.21471534537661e-10
2,2,8,4,"true","false",64,2,8.71429293269579e-10
6,3,16,2,"true","false",64,16,3.42162684358416e-09
2,2,8,2,"true","false",1024,256,5.1155888182903e-09
1,1,4,4,"true","true",128,16,2.40792273391417e-09
24,6,4,4,"true","false",64,1,1.42727520714403e-10
15,5,1,4,"true","false",256,1,1.74494426923639e-10
15,5,4,4,"true","true",512,1,2.02635258452402e-10
9,3,2,4,"true","false",512,4,2.27384410633353e-10
2,2,4,4,"true","true",64,32,6.33237309446374e-09
6,2,2,4,"true","false",512,2,2.62363125982068e-10
12,4,2,4,"true","true",128,2,2.10553018930647e-10
10,5,1,2,"true","true",512,64,4.08593185422277e-10
8,4,4,4,"true","true",1024,256,1.56970425782005e-09
2,2,8,4,"true","false",64,1,9.49680485202456e-10
9,3,4,2,"true","true",256,2,2.28422039409876e-10
6,2,16,2,"true","true",32,1,7.48621380858903e-10
16,4,2,4,"true","true",256,1,1.68151161642494e-10
15,5,8,2,"true","true",256,1,2.86429264820957e-10
16,4,4,2,"true","true",1024,16,1.9945800952917e-10
4,2,1,4,"true","true",128,1,1.90892367210672e-10
6,2,16,4,"true","false",512,2,6.35918101635112e-10
1,1,8,2,"true","false",64,8,3.4995246615121e-09
6,6,1,4,"true","false",256,16,2.00115911013089e-10
5,5,16,4,"true","false",256,1,1.60041882732078e-09
6,6,16,2,"true","false",64,1,1.46561125435466e-09
12,6,8,4,"true","false",512,1,5.13899995397447e-10
1,1,8,2,"true","true",512,128,6.63626674813361e-09
12,6,4,4,"true","false",32,16,2.24259411092829e-09
12,4,16,4,"true","true",32,16,4.08463603859227e-09
2,2,2,4,"true","false",256,32,9.89890589644559e-10
4,2,16,2,"true","false",32,2,1.33419880615724e-09
3,3,4,2,"true","true",64,2,5.19144045350365e-10
16,4,4,4,"true","false",256,1,1.66048636790267e-10
6,6,16,4,"true","false",256,32,3.43142592901861e-09
3,1,1,4,"true","false",512,256,2.73462668640988e-09
2,2,16,2,"true","true",512,64,4.03398062786126e-09
15,5,4,4,"true","true",256,128,1.78637782315571e-09
6,6,2,4,"true","true",64,64,6.05195163492383e-09
12,6,2,2,"true","false",32,4,3.7073203012971e-10
4,1,16,4,"true","false",64,8,1.61860122202945e-09
8,4,4,4,"true","true",1024,256,1.56970425782005e-09
18,6,4,2,"true","false",64,32,1.65188881241936e-09
8,2,2,4,"true","true",32,32,3.11285222521076e-09
24,6,16,4,"true","true",128,1,4.51000843155111e-10
24,6,1,2,"true","false",256,128,1.34770651567093e-09
2,1,16,2,"true","true",64,16,5.51904512772462e-09
2,2,2,2,"true","true",32,2,6.68330180529167e-10
6,6,1,2,"true","false",64,32,1.41242876258507e-09
6,3,4,2,"true","false",256,2,2.82957237325219e-10
9,3,2,2,"true","true",32,1,2.57040049082897e-10
12,6,8,2,"true","true",128,4,3.46087599357625e-10
4,2,4,4,"true","true",32,16,3.17000278426051e-09
15,5,8,2,"true","true",256,1,2.86429264820957e-10
9,3,1,2,"true","true",512,64,4.88798504437229e-10
10,5,1,2,"true","true",32,32,2.71854568903372e-09
12,3,4,2,"true","false",1024,2,2.30421718924559e-10
16,4,1,2,"true","false",64,8,3.63603679743102e-10
8,2,8,4,"true","true",64,4,4.19604458308721e-10
12,6,16,4,"true","true",128,32,3.19774026272718e-09
4,4,16,2,"true","true",256,8,1.51734418889519e-09
4,4,8,4,"true","false",64,32,7.5760112971809e-09
12,6,4,4,"true","false",1024,512,3.36468377570501e-09
2,1,1,4,"true","true",128,2,2.72644355076799e-10
9,3,1,2,"true","false",128,16,4.72227695111113e-10
10,5,1,2,"true","true",512,512,3.23712681011419e-09
6,6,4,4,"true","true",256,128,5.23117716282408e-09
12,3,1,2,"true","false",32,16,1.38567121484613e-09
12,6,4,4,"true","true",32,32,4.62945886863461e-09
2,1,8,2,"true","false",64,8,1.83926238157299e-09
2,2,2,2,"true","false",128,2,3.37487949132935e-10
3,1,4,4,"true","false",64,64,6.03543855054877e-09
8,2,16,4,"true","false",512,512,8.06323900755068e-09
4,1,4,2,"true","false",512,128,1.21016049552282e-09
8,2,16,4,"true","true",64,1,4.89203502895765e-10
8,2,4,2,"true","false",256,128,1.61899738164022e-09
15,5,8,2,"true","false",128,2,2.88985666087532e-10
1,1,1,2,"true","true",32,4,8.72511764662685e-10
16,4,1,4,"true","true",1024,1,2.1379971470248e-10
2,1,16,2,"true","false",512,16,1.1218108059137e-09
12,4,8,4,"true","false",512,64,7.73235836781608e-10
20,5,2,2,"true","true",128,1,1.52643163639617e-10
4,4,16,2,"true","true",256,64,6.75535337320617e-09
8,4,16,2,"true","true",512,256,8.06377841803793e-09
12,3,1,4,"true","true",256,16,2.35832130438284e-10
20,5,8,2,"true","true",1024,32,2.99961426273839e-10
4,2,1,2,"true","true",32,8,9.64131699912905e-10
8,2,4,2,"true","true",256,8,2.10049064587982e-10
24,6,8,2,"true","false",64,16,9.53038832668925e-10
12,4,16,2,"true","false",128,32,2.1823356092309e-09
2,1,2,2,"true","false",1024,512,2.72470859774906e-09
8,4,4,4,"true","true",64,32,2.55367975772136e-09
20,5,1,4,"true","false",128,64,1.28764095088063e-09
6,3,16,4,"true","true",32,16,6.5802441610581e-09
6,6,1,2,"true","false",512,128,8.05962902351359e-10
15,5,1,4,"true","false",32,2,2.69860326239281e-10
8,2,16,2,"true","true",64,64,7.72027853527045e-09
2,1,8,4,"true","false",128,64,6.5907944131305e-09
16,4,1,2,"true","true",32,16,1.26570004040161e-09
12,6,16,4,"true","false",256,64,3.56812384354402e-09
6,2,16,4,"true","false",256,32,1.48474765039441e-09
1,1,16,4,"true","true",512,32,3.13283494741356e-09
4,4,16,2,"true","true",32,8,6.1829510353212e-09
6,3,4,4,"true","false",256,16,4.38798279110429e-10
3,1,2,4,"true","true",256,128,3.06762701329786e-09
6,6,1,4,"true","true",256,256,3.14012830034366e-09
2,2,1,2,"true","true",32,2,4.34514645532072e-10
2,1,8,2,"true","true",512,1,7.40982219673646e-10
6,6,2,4,"true","true",256,16,3.99966697261845e-10
3,1,2,2,"true","true",64,32,3.08090034051471e-09
6,2,4,2,"true","false",32,1,3.02832235115496e-10
16,4,8,4,"true","true",64,8,5.54529323615951e-10
5,5,4,2,"true","true",64,1,4.64134209774714e-10
15,5,1,2,"true","false",1024,32,1.9637283582848e-10
12,6,4,2,"true","false",512,128,1.38364055372712e-09
4,1,1,2,"true","false",32,32,4.48879155458934e-09
5,5,1,2,"true","false",32,2,2.930749075638e-10
8,2,4,4,"true","false",512,1,2.27230361644327e-10
2,1,16,2,"true","true",256,2,1.14850488524312e-09
3,3,2,4,"true","true",512,8,2.88473789327034e-10
4,1,16,4,"true","false",512,256,5.40234150039376e-09
8,2,1,4,"true","false",32,8,8.43607984341043e-10
6,6,8,4,"true","true",128,8,1.00583610137835e-09
8,2,8,2,"true","false",64,1,2.98408282391431e-10
4,2,8,2,"true","false",32,4,1.31711821970814e-09
6,3,4,2,"true","true",256,4,2.83131288537494e-10
16,4,4,4,"true","true",128,4,1.60201314486142e-10
24,6,4,2,"true","false",32,16,1.15159010155109e-09
4,4,4,4,"true","true",256,64,2.55703611808494e-09
4,2,1,2,"true","true",1024,128,5.25792054889724e-10
5,5,4,4,"true","true",64,8,1.24795000906241e-09
12,6,8,4,"true","false",128,64,3.86777292698079e-09
6,6,2,2,"true","true",512,1,2.47246958850761e-10
12,6,2,4,"true","false",1024,256,9.71413236976852e-10
10,5,4,2,"true","false",32,32,4.67267351663241e-09
12,4,2,4,"true","true",512,512,3.79651074221156e-09
12,6,2,4,"true","false",64,1,1.39262435190409e-10
12,4,1,2,"true","false",256,256,3.15622719174442e-09
6,6,8,4,"true","false",32,32,1.41710957830869e-08
4,4,8,4,"true","true",1024,512,9.95694475961642e-09
3,1,1,4,"true","false",32,8,1.44735518819152e-09
16,4,16,4,"true","false",64,64,6.8025858606727e-09
12,3,2,4,"true","true",32,1,1.91530598289019e-10
12,6,1,4,"true","false",1024,64,2.58855338437897e-10
6,3,8,2,"true","false",32,1,4.9524895204758e-10
5,5,8,2,"true","true",128,16,1.86084266435449e-09
1,1,16,4,"true","true",512,4,1.95104811612682e-09
12,4,8,4,"true","true",256,64,1.3714068141183e-09
2,2,4,2,"true","false",1024,256,3.45763340723536e-09
4,2,2,2,"true","true",64,32,1.87212015679595e-09
9,3,4,4,"true","true",256,8,2.2473596371287e-10
8,4,1,2,"true","true",256,256,3.16438827726954e-09
20,5,1,2,"true","true",128,64,1.28701032974455e-09
4,4,2,2,"true","true",64,64,6.18585533363683e-09
4,2,4,2,"true","true",64,8,8.76499876645201e-10
16,4,2,4,"true","true",32,4,3.65139209238119e-10
12,3,2,4,"true","true",1024,512,1.7697873849018e-09
12,4,4,2,"true","false",128,16,4.95935134127522e-10
2,1,8,2,"true","false",32,1,8.7266258531274e-10
2,2,1,2,"true","false",128,128,3.66875452607683e-09
1,1,1,2,"true","true",512,2,2.34129884092023e-10
12,3,16,2,"true","true",512,32,6.58843153675246e-10
10,5,2,2,"true","true",256,4,1.46951179698687e-10
5,5,2,2,"true","false",512,128,1.55585839297043e-09
4,1,1,2,"true","true",1024,32,3.21679723441927e-10
24,6,4,2,"true","false",256,4,1.43064682433489e-10
1,1,1,4,"true","false",512,1,2.41024529825223e-10
8,2,2,2,"true","false",512,2,2.15868102348263e-10
1,1,8,4,"true","true",64,16,6.67087998061145e-09
15,5,2,2,"true","false",1024,8,2.31281696070093e-10
20,5,8,4,"true","true",32,8,9.63189830432443e-10
8,4,16,2,"true","false",512,512,1.70068507268824e-08
6,2,16,4,"true","false",256,2,6.22271176151477e-10
18,6,4,2,"true","true",32,4,4.65418725411816e-10
12,3,2,4,"true","false",128,1,1.77500622166716e-10
18,6,4,4,"true","false",128,4,1.86334953564837e-10
2,2,16,2,"true","false",1024,8,1.83463515477412e-09
18,6,4,2,"true","false",1024,1,2.33084551103054e-10
5,5,4,4,"true","false",128,8,6.95326869973319e-10
9,3,4,2,"true","true",128,64,1.82703765244366e-09
8,2,1,4,"true","true",512,64,4.60450777034624e-10
4,4,1,4,"true","true",1024,16,1.27991660200843e-10
12,4,8,4,"true","true",64,1,3.13112762896137e-10
12,3,4,2,"true","true",512,8,1.78452789991163e-10
10,5,8,4,"true","false",128,32,1.84629978325105e-09
4,1,1,2,"true","false",64,4,3.96390425371845e-10
4,2,8,2,"true","false",512,256,4.83972677179468e-09
6,3,8,2,"true","true",1024,256,2.46431251987559e-09
6,6,1,4,"true","true",1024,1024,3.74583349518373e-09
5,5,2,4,"true","true",32,4,7.35170748029999e-10
8,4,2,2,"true","false",128,1,1.44946489136578e-10
6,2,16,2,"true","false",64,8,1.48657007492475e-09
5,5,16,4,"true","true",64,8,3.09371491211761e-09
3,1,2,2,"true","false",256,4,3.758598387695e-10
15,5,2,4,"true","false",128,4,1.93805822729292e-10
12,4,1,2,"true","false",64,16,7.85128990944215e-10
2,2,4,2,"true","true",256,128,6.28777536057449e-09
6,6,4,4,"true","true",128,4,3.99463286293719e-10
1,1,1,4,"true","false",128,1,2.3263426460106e-10
20,5,1,2,"true","false",64,4,2.09757358044614e-10
2,2,16,2,"true","true",64,64,3.08549369567965e-08
24,6,2,4,"true","false",1024,128,4.06290884746575e-10
6,6,4,4,"true","true",512,64,1.36706947562333e-09
2,1,8,4,"true","false",1024,4,7.97867631777566e-10
6,3,16,4,"true","false",64,16,3.42980061322956e-09
10,5,4,2,"true","false",1024,16,2.73248769784218e-10
3,1,16,4,"true","false",128,8,1.26631644519483e-09
3,3,2,4,"true","false",1024,256,1.79226873287469e-09
16,4,1,4,"true","false",1024,2,2.08664650185864e-10
2,1,2,4,"true","true",128,4,2.72209848033014e-10
16,4,1,4,"true","true",32,32,2.44362444759357e-09
15,5,4,2,"true","true",32,4,4.8040171392141e-10
12,4,2,2,"true","false",128,4,2.05350122291659e-10
8,2,2,4,"true","false",512,8,2.11039245494199e-10
5,5,4,2,"true","true",128,4,4.33666329093151e-10
8,4,1,2,"true","false",32,32,2.83755781830455e-09
10,5,2,2,"true","false",32,16,1.36139777229282e-09
8,4,1,2,"true","true",1024,128,4.61365203308849e-10
12,6,16,4,"true","false",256,16,1.04985189106869e-09
2,1,2,2,"true","true",1024,1024,5.38553560312049e-09
4,2,16,4,"true","false",512,128,4.0142957919529e-09
3,1,8,2,"true","true",1024,1024,9.16714846817528e-09
12,3,8,4,"true","false",512,16,2.77423539740162e-10
8,2,4,2,"true","false",512,512,3.22380301392615e-09
6,2,1,2,"true","true",32,1,2.79202746581386e-10
16,4,1,2,"true","false",512,2,1.6916843312742e-10
12,3,1,2,"true","true",128,32,7.23103879832848e-10
9,3,1,2,"true","true",1024,512,2.02333621849986e-09
4,4,1,2,"true","false",512,4,1.32611049989326e-10
6,2,8,4,"true","false",64,4,5.57245258981597e-10
8,4,1,2,"true","true",128,16,4.01522515994309e-10
12,3,8,2,"true","true",256,64,1.09902247826846e-09
12,4,1,4,"true","true",512,32,2.7313935562149e-10
4,1,1,4,"true","false",64,32,2.34267222183579e-09
16,4,16,2,"true","false",128,4,4.2333087824486e-10
3,3,4,2,"true","false",64,64,1.11375470137659e-08
10,5,2,4,"true","false",64,32,1.41122018734272e-09
15,5,4,4,"true","false",32,16,1.58086657501463e-09
12,3,1,2,"true","false",64,2,1.7502046184917e-10
10,5,2,2,"true","true",32,8,7.12498802789483e-10
10,5,8,2,"true","false",256,1,3.66564251072007e-10
16,4,4,4,"true","true",128,2,1.59251669004698e-10
3,3,4,2,"true","true",512,128,2.9293733665442e-09
2,1,2,2,"true","false",32,1,4.12711547978923e-10
20,5,2,4,"true","true",64,64,2.70932964216336e-09
9,3,16,2,"true","true",1024,2,6.34622499862588e-10
24,6,1,2,"true","false",32,1,1.62821242616163e-10
4,1,1,2,"true","false",32,1,3.48145913100543e-10
6,6,8,4,"true","true",128,32,3.65348049450544e-09
3,1,8,4,"true","false",64,64,8.74345442982675e-09
6,6,8,2,"true","true",512,128,4.23039591557268e-09
4,1,4,4,"true","false",128,16,6.5573774865871e-10
1,1,8,2,"true","true",128,64,1.31290466291579e-08
15,5,4,4,"true","true",64,1,1.98782582690862e-10
18,6,4,4,"true","false",32,2,2.91044312420074e-10
12,6,1,2,"true","false",64,1,1.42949234287657e-10
3,1,8,2,"true","false",128,1,5.46505316192613e-10
4,2,8,2,"true","false",1024,4,5.70872657010813e-10
16,4,8,4,"true","true",1024,64,3.94178908525116e-10
4,4,8,2,"true","false",256,32,1.99377543409266e-09
4,1,8,2,"true","false",512,8,4.5335626519317e-10
18,6,8,2,"true","false",128,8,4.01154589481592e-10
15,5,8,2,"true","false",1024,64,5.13320738773179e-10
3,1,8,2,"true","true",512,8,5.4605744691385e-10
6,2,1,2,"true","true",128,128,3.67184945143777e-09
10,5,8,2,"true","false",128,16,9.77177072141855e-10
12,4,16,2,"true","true",128,1,5.69300543889463e-10
2,1,2,4,"true","true",128,8,4.14585354521574e-10
4,4,8,4,"true","false",512,64,2.07817116499021e-09
3,1,4,2,"true","true",1024,1,3.88785627190353e-10
12,4,2,4,"true","true",128,1,2.09656130524028e-10
8,2,4,4,"true","true",128,4,2.0969116777056e-10
8,4,2,2,"true","true",32,1,2.00031121673088e-10
2,2,16,2,"true","false",1024,2,1.8504574131138e-09
6,2,8,2,"true","true",64,16,1.6525040306657e-09
15,5,2,4,"true","true",512,2,1.94496591220211e-10
15,5,8,4,"true","true",256,1,2.87976250250923e-10
6,6,8,4,"true","true",32,8,3.40933539034706e-09
2,1,2,2,"true","true",32,1,4.12485103652261e-10
12,3,1,4,"true","false",512,512,2.97698557238484e-09
16,4,16,2,"true","false",64,16,1.67159069830282e-09
8,4,4,4,"true","true",128,64,2.53258496857072e-09
4,2,4,2,"true","true",512,16,3.28614782332949e-10
4,1,2,4,"true","false",1024,256,1.20994116829049e-09
12,4,1,2,"true","true",128,1,1.83085858043828e-10
12,6,8,4,"true","true",512,256,5.15330281738034e-09
2,2,4,2,"true","true",256,4,5.94904859560026e-10
2,2,4,4,"true","true",64,1,6.42627119676231e-10
6,2,4,2,"true","false",1024,8,3.15718148693002e-10
4,1,8,4,"true","true",64,4,6.00521477415813e-10
9,3,8,2,"true","true",1024,256,1.67520867247879e-09
12,4,4,4,"true","false",256,4,2.12727324747988e-10
10,5,8,4,"true","false",256,1,3.68715151323049e-10
6,6,2,4,"true","false",256,32,7.25778215508894e-10
6,2,1,4,"true","true",256,128,1.88690819274082e-09
6,2,16,4,"true","true",256,16,8.96493504156206e-10
4,1,16,2,"true","false",32,4,1.64361376610006e-09
2,2,2,2,"true","false",64,2,3.54958389196651e-10
8,2,4,4,"true","false",32,32,3.11324895798878e-09
4,1,1,2,"true","false",32,4,6.65764436180935e-10
6,6,2,2,"true","false",1024,32,2.84831643616926e-10
18,6,2,2,"true","false",64,2,1.89601964544933e-10
2,1,2,2,"true","false",256,2,2.67289741297437e-10
6,2,1,4,"true","false",1024,32,2.35946077831485e-10
12,4,16,4,"true","true",256,256,1.00572934679496e-08
6,2,4,4,"true","false",64,32,2.1488311881375e-09
4,2,16,2,"true","false",64,64,1.54486964181864e-08
10,5,2,4,"true","true",128,1,1.43309851528011e-10
6,3,2,2,"true","false",512,1,1.67093119875009e-10
6,3,4,2,"true","false",512,128,1.48390269405347e-09
2,2,2,4,"true","true",128,64,3.69465638783954e-09
10,5,8,4,"true","true",256,64,1.98862679473752e-09
2,2,8,2,"true","false",64,16,4.72962058610754e-09
9,3,2,4,"true","true",128,64,1.83217510914719e-09
24,6,1,2,"true","true",512,2,1.54670924655959e-10
6,3,8,2,"true","true",512,4,4.176847375538e-10
8,2,8,4,"true","true",512,1,3.46935019756531e-10
12,4,4,2,"true","false",128,128,3.53100189769312e-09
12,4,1,2,"true","false",1024,8,2.2260692120697e-10
4,1,16,2,"true","true",1024,64,1.14717927036392e-09
5,5,1,4,"true","false",1024,1024,3.65004583871548e-09
6,2,1,2,"true","false",32,2,3.63060210276414e-10
12,3,16,2,"true","true",256,2,4.45203540800986e-10
10,5,4,4,"true","true",64,8,6.54740632553875e-10
4,2,2,2,"true","false",1024,256,1.01792732466755e-09
